C00434563|500|NM|88061
C00434563|250|NM|87043
C00434563|250|NM|87108
C00434563|200|NM|87120
C00434563|200|NM|87120
C00434563|1000|DC|20008
C00434563|1000|DC|20005
C00434563|250|NM|87111
C00434563|1000|NM|87501
C00434563|250|NM|87107
C00434563|250|NM|87008
C00434563|2000|DC|20003
C00434563|500|NM|87107
C00434563|500|NM|87501
C00434563|500|NM|87107
C00434563|1000|NM|87108
C00434563|2500|CA|90049
C00434563|2500|CA|90049
C00434563|500|AR|72701
C00434563|500|DC|20009
C00434563|1000|MD|20904
C00434563|2500|AL|36502
C00434563|1000|NM|87504
C00434563|1000|DC|20008
C00434563|500|NM|87125
C00434563|500|NM|87110
C00434563|1000|NM|87102
C00434563|500|NM|87107
C00434563|2500|NM|87501
C00434563|500|NM|87106
C00434563|500|NM|87031
C00434563|2500|NM|87196
C00434563|500|VA|22644
C00434563|2500|NM|87501
C00434563|700|NM|87502
C00434563|2000|DC|20012
C00434563|500|NM|87122
C00434563|1000|DC|20002
C00434563|333|NM|87501
C00434563|250|VA|22003
C00434563|250|NM|87110
C00434563|250|NM|87111
C00434563|250|NM|87108
C00434563|1000|NM|87567
C00434563|2500|CA|94115
C00434563|2500|DC|20016
C00434563|1500|NM|87108
C00434563|1000|NM|87501
C00434563|500|NM|87110
C00434563|500|NM|87110
C00434563|250|NM|87508
C00434563|2500|NM|87501
C00434563|500|NM|87106
C00434563|2500|NM|87114
C00434563|2500|NM|87114
C00434563|500|NM|87111
C00434563|500|WA|98177
C00434563|2500|CO|80304
C00279315|1000|CA|90067
C00279315|1500|CA|94027
C00306860|-2000|CA|90272
C00492207|392|VA|22101
C00492207|136|VA|22101
C00492207|109|VA|22101
C00492207|1000|ND|58104
C00492207|250|ND|58201
C00492207|2000|ND|58503
C00492207|250|ND|58503
C00492207|1000|AZ|85255
C00492207|250|ND|58346
C00492207|250|ND|58251
C00492207|500|ND|58784
C00492207|100|VA|22101
C00469924|1000|CA|91745
C00469924|2400|CA|94010
C00469924|20|CA|92075
C00497370|2475|VA|22202
C00468058|347|VT|05363
C00468058|88|VT|05363
C00494450|300|MA|01030
C00314575|500|CA|90048
C00314575|1500|NY|10019
C00314575|1000|CA|94618
C00314575|250|NY|10024
C00314575|500|NY|10001
C00314575|250|MD|20817
C00314575|2000|CA|94103
C00314575|500|DC|20002
C00314575|1000|NY|10014
C00314575|1000|NY|11743
C00314575|500|DC|20007
C00314575|250|NY|10025
C00314575|1000|DC|20008
C00314575|250|DC|20016
C00314575|500|NY|10023
C00314575|500|NY|10516
C00314575|2500|WY|83001
C00314575|1000|AZ|85253
C00314575|250|DC|20005
C00492207|75|VA|22101
C00492207|98|VA|22101
C00492207|1000|CA|94304
C00492207|300|ND|58504
C00492207|250|ND|58474
C00492207|1000|ND|58701
C00492207|500|ND|58621
C00492207|1000|ND|58784
C00492207|133|VA|22101
C00460139|-200|CA|92651
C00325126|300|LA|70118
C00325126|1000|LA|70063
C00325126|2400|LA|70115
C00325126|1000|LA|70115
C00325126|1000|MD|20814
C00325126|1000|LA|70130
C00325126|1000|CO|80308
C00325126|1500|LA|70115
C00325126|500|LA|70130
C00325126|1000|LA|70152
C00325126|500|LA|70116
C00325126|2300|LA|70458
C00325126|2000|LA|70801
C00325126|250|LA|70124
C00325126|500|VA|22182
C00325126|250|DC|20003
C00325126|2400|CA|94111
C00325126|2000|LA|70707
C00325126|500|LA|70119
C00325126|1500|LA|70130
C00325126|2500|LA|70118
C00325126|500|LA|70118
C00325126|1000|DC|20003
C00325126|500|DC|20002
C00325126|2400|TX|75205
C00325126|1000|LA|70160
C00325126|250|DC|20005
C00325126|2400|KY|40601
C00325126|250|MD|20817
C00325126|500|LA|70119
C00325126|500|DC|20012
C00325126|500|VA|22205
C00325126|250|VA|22015
C00325126|250|LA|71106
C00325126|500|VA|22301
C00325126|500|LA|70130
C00447540|3|OR|97115
C00497057|2500|MN|56379
C00416826|1000|LA|70775
C00416826|500|DC|20004
C00416826|1000|TX|77057
C00416826|500|DC|20005
C00416826|1000|WV|26501
C00416826|333|LA|70112
C00416826|1000|LA|70471
C00416826|1000|MO|63755
C00416826|1000|DC|20009
C00416826|500|PA|15206
C00416826|1000|VI|00804
C00416826|1250|WV|25239
C00416826|2500|WV|25314
C00416826|1250|WV|25701
C00416826|2500|IN|47904
C00416826|2000|WV|26150
C00416826|400|VI|00802
C00416826|2000|VI|00824
C00496380|360|NY|11746
C00493536|250|TX|75205
C00493536|1000|TX|75230
C00493536|500|TX|75230
C00493536|2500|NJ|07059
C00493536|2500|TX|75240
C00493536|2500|TX|75248
C00493536|2500|TX|75214
C00493536|250|TX|75225
C00493536|2500|TX|75025
C00493536|2500|TX|75025
C00493536|500|TX|76112
C00493536|2500|CA|90274
C00493536|500|TX|75220
C00493536|2000|TX|75201
C00493536|250|TX|75205
C00493536|2000|TX|75205
C00493536|1000|TX|75205
C00493536|2500|CA|90272
C00493536|250|TX|76109
C00493536|250|TX|75220
C00493536|250|TX|75230
C00493536|250|TX|75034
C00493536|1000|TX|75225
C00493536|2000|TX|75701
C00493536|1000|TX|75230
C00493536|500|TX|75219
C00493536|-2500|TX|76226
C00493536|2500|TX|76226
C00493536|2500|TX|76226
C00493536|500|CA|91006
C00493536|500|TX|75205
C00493536|250|TX|75093
C00493536|1000|TX|76262
C00493536|1500|TX|75205
C00493536|2500|TX|75205
C00493536|250|TX|75019
C00493536|250|TX|75230
C00493536|2500|TX|75238
C00493536|-500|TX|75238
C00493536|750|TX|76701
C00493536|2500|NJ|08833
C00493536|1000|TX|75229
C00493536|500|TX|75205
C00493536|2500|TX|75062
C00493536|2500|TX|75229
C00493536|1000|TX|75230
C00493536|2500|TX|75225
C00493536|2500|TX|75205
C00493536|500|TX|75220
C00493536|2500|TX|75063
C00493536|2500|TX|75039
C00493536|2500|TX|75206
C00493536|250|TX|75034
C00493536|2500|TX|78738
C00493536|2500|CA|90067
C00493536|500|VA|22307
C00493536|500|UT|84060
C00493536|-250|TX|75001
C00493536|2500|TX|75206
C00493536|2500|CA|90017
C00493536|500|TX|75205
C00493536|2500|CA|90071
C00493536|5000|CA|90071
C00493536|-2500|CA|90071
C00493536|2500|CA|90071
C00493536|250|UT|84060
C00493536|250|TX|75243
C00493536|1000|TX|75703
C00493536|2500|TX|75234
C00493536|2500|TX|75038
C00493536|1000|TX|76092
C00493536|500|TX|75201
C00493536|2500|CA|90067
C00493536|2500|TX|76049
C00493536|500|TX|75201
C00493536|2500|TX|77057
C00493536|250|TX|75236
C00493536|500|TX|75235
C00493536|7500|TX|76226
C00493536|-2500|TX|76226
C00493536|2500|TX|76226
C00493536|2500|TX|75025
C00493536|500|TX|76653
C00493536|500|TX|75230
C00493536|250|TX|75209
C00493536|2500|TX|75254
C00493536|2500|TX|75201
C00493536|5000|TX|75220
C00493536|-2500|TX|75220
C00493536|250|TX|75061
C00493536|2500|TX|75205
C00493536|2500|TX|75201
C00493536|1000|CA|90071
C00493536|1000|IL|60091
C00493536|2500|CA|90077
C00493536|1000|TX|75214
C00493536|500|TX|75201
C00493536|500|TX|75225
C00493536|250|CA|92603
C00493536|250|TX|75034
C00493536|1000|TX|75081
C00493536|2500|TX|75063
C00493536|500|HI|96813
C00493536|1250|TX|75234
C00493536|-750|TX|75234
C00493536|750|TX|75234
C00493536|400|TX|75201
C00493536|500|TX|75201
C00493536|7500|TX|76226
C00493536|2500|TX|76226
C00493536|-2500|TX|76226
C00493536|-2500|TX|76226
C00493536|2500|TX|76226
C00493536|2500|TX|76226
C00493536|1000|TX|75019
C00493536|750|TX|75244
C00493536|1000|TX|75214
C00493536|2500|TX|75220
C00493536|2500|CA|90232
C00493536|1000|TX|75093
C00493536|2500|TX|75235
C00493536|1000|TX|75225
C00493536|250|TX|77019
C00493536|500|TX|75063
C00493536|2500|TX|75205
C00493536|2500|TX|75230
C00493536|250|TX|75270
C00493536|2500|CA|90067
C00493536|2500|UT|84121
C00493536|2500|UT|84121
C00493536|1000|TX|75205
C00493536|2500|CA|92705
C00493536|1500|WA|98144
C00493536|250|TX|75225
C00493536|2500|TX|75202
C00493536|250|TX|75209
C00493536|1515|TX|75205
C00493536|2500|TX|75225
C00493536|250|TX|75019
C00493536|250|TX|75019
C00493536|200|TX|75089
C00493536|1000|TX|75205
C00493536|500|TX|75205
C00493536|1000|TX|75219
C00493536|2500|TX|75028
C00493536|2500|TX|75028
C00493536|500|TX|76016
C00493536|2500|TX|75225
C00493536|250|TX|75229
C00493536|1000|TX|75205
C00493536|500|TX|75206
C00493536|2500|TX|75229
C00493536|2000|TX|75243
C00493536|2500|TX|75039
C00493536|1000|TX|75094
C00493536|1000|TX|75207
C00493536|500|TX|75220
C00493536|250|TX|76179
C00493536|500|TX|75024
C00493536|250|TX|75083
C00493536|2500|TX|75229
C00493536|-2500|TX|75201
C00493536|2500|TX|75201
C00493536|2500|TX|75230
C00493536|2500|TX|75044
C00493536|1000|TX|75225
C00493536|7500|TX|76226
C00493536|1000|TX|75225
C00493536|1000|TX|75067
C00493536|2500|TX|75248
C00493536|2500|TX|75225
C00493536|500|TX|75380
C00493536|2500|TX|75254
C00493536|1000|TX|75205
C00493536|250|CA|91711
C00493536|1000|TX|75208
C00493536|1000|TX|75225
C00493536|1000|TX|75034
C00493536|500|UT|84060
C00493536|2500|TX|75209
C00493536|-2500|TX|75209
C00493536|500|TX|79705
C00493536|2500|TX|75205
C00493536|2500|TX|76226
C00493536|1000|TX|75226
C00493536|1000|TX|75225
C00493536|2000|TX|75254
C00493536|250|TX|75206
C00493536|250|TX|75228
C00493536|1000|TX|75201
C00493536|2500|OK|74019
C00493536|500|TX|75205
C00493536|2500|TX|75077
C00493536|1250|TX|75234
C00493536|-1250|TX|75234
C00493536|-2500|TX|75225
C00493536|1000|TX|75201
C00493536|2500|TX|75225
C00493536|2500|TX|75007
C00235515|2400|MD|20852
C00235515|2400|NY|10023
C00235515|2400|NY|10023
C00235515|2400|PA|19444
C00385526|2000|NC|27608
C00385526|200|NC|27284
C00346312|500|NY|10952
C00346312|1000|NY|10128
C00346312|1000|NJ|07068
C00346312|500|NY|11030
C00346312|2000|NY|10065
C00346312|250|NY|11771
C00346312|500|NY|11559
C00346312|800|NY|14127
C00346312|250|NY|11765
C00346312|250|NY|11426
C00346312|250|NY|11758
C00346312|250|NY|10016
C00346312|250|NJ|07450
C00346312|500|NY|10003
C00346312|250|NY|10901
C00346312|250|NY|11777
C00346312|250|NY|11050
C00346312|250|NY|10583
C00346312|250|NY|11050
C00346312|250|NY|11589
C00346312|250|NY|11780
C00346312|250|NY|11787
C00346312|250|NY|10042
C00346312|2500|NY|12401
C00346312|250|NY|11797
C00346312|450|NY|10011
C00346312|250|NY|11764
C00346312|250|NY|11791
C00346312|250|NY|10538
C00346312|2500|NY|10940
C00346312|2500|NY|10940
C00346312|250|NY|11768
C00346312|2500|NY|10940
C00346312|2500|NY|10940
C00346312|250|NY|11797
C00346312|2500|NY|12550
C00346312|2500|NJ|07042
C00346312|250|NY|11791
C00346312|2000|NJ|07631
C00346312|1000|IN|46260
C00494450|250|NC|27613
C00494450|500|MA|01773
C00494450|250|MA|02139
C00494450|500|MA|01970
C00494450|500|PA|16507
C00469841|4282|NH|03870
C00469841|250000|NH|03870
C00469841|250000|NH|03870
C00469841|750000|NH|03870
C00469841|500000|NH|03870
C00393652|1200|IN|46530
C00393652|300|IN|46637
C00393652|1000|IN|46311
C00393652|2400|IN|46628
C00393652|250|VA|20110
C00393652|300|IN|47960
C00393652|500|VA|22203
C00393652|250|IN|46530
C00393652|250|IN|46975
C00393652|500|IN|47808
C00393652|1000|VA|22305
C00393652|500|MA|02445
C00393652|500|VA|22301
C00393652|250|IN|46220
C00393652|250|IN|46725
C00393652|500|IN|46321
C00393652|500|IN|46321
C00393652|250|FL|33972
C00393652|500|DC|20007
C00393652|1000|NY|10012
C00393652|1000|IN|46615
C00393652|2500|IN|46506
C00393652|1000|IN|46530
C00393652|250|IN|46530
C00393652|500|MA|02445
C00393652|250|DC|20016
C00393652|250|IN|46996
C00393652|500|IN|46208
C00393652|500|NJ|07310
C00393652|250|IN|46614
C00393652|1000|IN|46530
C00393652|1000|DC|20036
C00393652|1500|MI|48176
C00393652|2500|VA|22209
C00393652|2500|VA|22203
C00393652|2500|IN|46615
C00393652|250|IN|46383
C00393652|250|IN|46208
C00393652|500|IN|46321
C00393652|500|IN|46530
C00393652|500|IN|46530
C00393652|500|IN|46601
C00393652|1000|MO|63130
C00393652|500|AZ|85748
C00393652|1000|VA|22043
C00393652|1000|IN|46234
C00393652|250|VA|22207
C00393652|1000|IN|46530
C00393652|250|IN|46205
C00393652|1000|MA|02109
C00393652|1000|IN|46530
C00393652|500|VA|22101
C00393652|250|VA|22311
C00393652|1000|IN|46208
C00393652|250|DC|20001
C00393652|250|DC|20003
C00393652|1800|IN|46530
C00393652|250|IN|46077
C00393652|2500|MD|20816
C00393652|250|IN|46530
C00393652|251|WI|53207
C00393652|1000|MA|02130
C00393652|2500|IN|46240
C00393652|250|IN|47401
C00393652|500|IN|47807
C00393652|1000|DC|20005
C00393652|1000|IN|46220
C00393652|500|IN|46617
C00393652|250|IN|46615
C00393652|2500|IN|46563
C00257642|300|WA|98104
C00257642|250|WA|98155
C00257642|250|WA|98005
C00257642|250|WA|98056
C00257642|250|WA|98103
C00257642|1250|WA|98144
C00257642|1250|WA|98121
C00257642|250|WA|98199
C00257642|250|WA|98144
C00257642|500|WA|98105
C00257642|250|WA|98119
C00257642|250|WA|98136
C00257642|250|WA|98112
C00257642|500|WA|98102
C00257642|250|WA|98105
C00257642|1000|WA|98101
C00257642|250|WA|98177
C00257642|250|WA|98531
C00257642|1000|DC|20009
C00257642|2500|WA|98075
C00257642|250|WA|98110
C00257642|250|WA|98110
C00257642|250|WA|98117
C00257642|1250|WA|98499
C00257642|1000|WA|98110
C00257642|250|WA|98121
C00257642|500|WV|98225
C00257642|2000|DC|20009
C00257642|1250|WA|98134
C00257642|250|WA|99203
C00257642|1500|WA|98117
C00257642|1000|WA|98112
C00257642|1000|WA|98335
C00257642|500|WA|98109
C00257642|1000|DC|20016
C00257642|1000|VA|22312
C00257642|1000|WA|98407
C00257642|250|WA|98121
C00257642|1250|WA|98107
C00257642|250|WA|98155
C00257642|250|WA|98125
C00257642|250|WA|98105
C00257642|250|WA|98115
C00257642|1250|WA|98368
C00257642|500|WA|98122
C00257642|250|WA|98004
C00257642|250|WA|98040
C00257642|625|WA|98531
C00257642|1250|WA|98402
C00257642|250|WA|98223
C00257642|500|TX|76015
C00257642|1250|WA|98040
C00257642|300|WA|98020
C00257642|250|WA|99352
C00257642|250|WA|98112
C00496075|-2500|CA|94019
C00496075|2500|CA|94019
C00496075|250|IL|62863
C00496075|250|WA|98342
C00496075|2485|KY|41076
C00457846|500|TX|76033
C00457846|1000|TX|76109
C00457846|500|TX|79701
C00457846|250|TX|76109
C00457846|250|TX|76107
C00457846|2500|TX|75209
C00457846|200|TX|76109
C00457846|1000|TX|76117
C00457846|2400|TX|76107
C00457846|2400|TX|76107
C00457846|2500|FL|33441
C00457846|1000|TX|77704
C00457846|500|TX|76109
C00457846|500|TX|76107
C00457846|250|TX|76116
C00457846|500|TX|78628
C00457846|500|TX|76116
C00457846|1000|TX|76087
C00457846|500|TX|75205
C00457846|900|TX|76109
C00457846|2500|TX|79762
C00457846|1000|TX|76086
C00457846|250|TX|76116
C00457846|1000|TX|76034
C00457846|2300|TX|75011
C00457846|500|TX|75070
C00457846|2500|TX|75022
C00457846|2500|TX|79101
C00457846|500|TX|76116
C00457846|250|TX|75356
C00457846|527|TX|76135
C00457846|200|TX|76109
C00457846|2300|TX|76107
C00457846|300|TX|76033
C00457846|2000|TX|75205
C00457846|2500|TX|79602
C00457846|2500|TX|76101
C00457846|500|TX|78216
C00457846|500|TX|79416
C00457846|500|TX|76301
C00457846|2500|TX|76102
C00457846|2500|TX|79424
C00457846|2300|TX|79424
C00457846|250|TX|76092
C00457846|250|TX|76634
C00457846|500|TX|79762
C00457846|300|TX|76109
C00457846|250|TX|76121
C00457846|500|TX|76107
C00457846|250|TX|76087
C00457846|2300|TX|76008
C00457846|200|TX|76123
C00457846|500|TX|76087
C00457846|200|TX|76116
C00457846|1000|TX|76107
C00457846|2500|TX|76102
C00457846|2500|TX|76099
C00457846|1000|TX|76087
C00457846|1000|TX|75751
C00457846|2500|TX|76132
C00457846|1300|TX|76164
C00457846|2400|TX|76113
C00457846|200|TX|76104
C00457846|200|TX|76104
C00457846|2300|TX|76104
C00457846|500|TX|76021
C00457846|1000|TX|77301
C00457846|250|TX|76107
C00457846|2500|TX|76107
C00457846|500|TX|76107
C00457846|500|TX|76114
C00457846|1000|TX|76179
C00457846|2500|TX|76102
C00457846|500|TX|76017
C00457846|2300|TX|76107
C00457846|250|TX|78120
C00457846|900|SD|57702
C00457846|500|TX|76248
C00457846|500|TX|76107
C00457846|500|TX|76107
C00457846|500|TX|76107
C00457846|250|TX|76110
C00457846|800|TX|76107
C00457846|300|TX|76102
C00457846|500|TX|76109
C00457846|2500|TX|79602
C00457846|500|TX|76107
C00457846|500|TX|76092
C00457846|1900|TX|76092
C00457846|900|TX|76109
C00457846|500|TX|76087
C00457846|1000|TX|79407
C00457846|500|TX|76119
C00457846|200|TX|76108
C00457846|2500|TX|76108
C00457846|2500|TX|76108
C00457846|2500|TX|76110
C00457846|500|TX|76137
C00457846|500|TX|76107
C00457846|250|TX|76107
C00457846|500|TX|76116
C00457846|1500|TX|76043
C00457846|500|TX|76043
C00457846|1000|TX|76092
C00457846|2500|TX|77057
C00457846|500|TX|75028
C00457846|500|TX|76088
C00457846|250|TX|79702
C00457846|1000|TX|76107
C00457846|1000|TX|76086
C00457846|1000|TX|76086
C00457846|1500|TX|79105
C00457846|2500|TX|76087
C00457846|250|TX|76147
C00457846|1500|TX|79702
C00457846|1000|TX|79710
C00457846|2154|TX|78216
C00457846|200|TX|78216
C00457846|1500|TX|78216
C00457846|300|TX|76008
C00457846|2500|TX|77041
C00457846|250|TX|76102
C00457846|200|TX|76116
C00457846|1300|TX|76116
C00457846|250|TX|79550
C00457846|250|TX|76109
C00457846|1000|TX|76179
C00457846|500|TX|76487
C00457846|1000|TX|76487
C00457846|1000|TX|76008
C00457846|500|TX|76124
C00457846|2200|TX|76234
C00457846|2500|TX|76107
C00457846|500|TX|76132
C00457846|2000|TX|76102
C00457846|1000|TX|76107
C00457846|1500|IL|60060
C00457846|1000|TX|76087
C00457846|1000|TX|75853
C00457846|500|TX|76161
C00457846|1500|TX|75686
C00457846|2500|TX|78703
C00457846|250|TX|76109
C00457846|250|TX|76248
C00457846|500|TX|76109
C00457846|500|TX|76123
C00457846|250|TX|76114
C00457846|1000|TX|78028
C00457846|500|TX|76107
C00457846|200|TX|76109
C00457846|2400|TX|76086
C00457846|500|TX|76102
C00457846|2300|TX|76067
C00457846|1000|TX|75653
C00457846|500|TX|76205
C00457846|1000|TX|78704
C00457846|2000|TX|76107
C00457846|500|TX|76107
C00457846|547|TX|77056
C00457846|2500|TX|77046
C00457846|250|TX|76132
C00457846|2400|TX|78216
C00457846|500|TX|76034
C00457846|250|TX|76179
C00457846|250|TX|76114
C00457846|1000|TX|76017
C00457846|500|TX|76109
C00457846|1000|TX|76102
C00457846|500|TX|76109
C00457846|1000|TX|79490
C00457846|500|TX|77046
C00457846|500|TX|76109
C00457846|500|TX|76126
C00457846|1000|TX|76102
C00457846|2500|TX|76104
C00457846|2500|TX|75201
C00457846|2500|TX|76110
C00457846|1500|TX|76107
C00457846|500|TX|75206
C00306704|500|AL|35758
C00306704|1000|DC|20007
C00306704|1400|AL|35594
C00314575|2000|MD|21403
C00314575|250|MD|20854
C00314575|500|VA|22213
C00314575|500|MA|01821
C00314575|500|VA|20171
C00314575|500|VA|22207
C00314575|250|DC|20037
C00314575|500|CA|92064
C00314575|500|VA|22207
C00314575|250|DC|20036
C00314575|250|VA|22201
C00314575|400|VA|22307
C00314575|250|VA|22307
C00314575|1750|MD|20814
C00314575|250|MD|20877
C00314575|500|VA|22033
C00314575|250|DC|20002
C00314575|1500|DC|20001
C00314575|500|SD|57103
C00314575|250|VA|22207
C00314575|250|DC|20004
C00314575|250|VA|22314
C00314575|250|IA|52302
C00314575|250|MD|20817
C00314575|250|VA|22304
C00314575|500|DC|20036
C00314575|250|VA|22044
C00314575|250|VA|22101
C00314575|250|VA|20147
C00314575|250|MD|20852
C00314575|250|VA|22301
C00314575|2500|MD|20852
C00314575|1500|MD|20852
C00498758|1000|AZ|85021
C00498758|500|OR|97239
C00498758|2500|AZ|85253
C00498758|2500|AZ|85253
C00498758|500|AZ|85021
C00498758|250|AZ|85253
C00498758|250|FL|33143
C00498758|1500|CA|90071
C00498758|2500|AZ|85253
C00498758|2500|AZ|85253
C00498758|500|AZ|85253
C00498758|1000|AZ|85253
C00498758|2500|AZ|85050
C00498758|2500|AZ|85253
C00498758|2500|AZ|85253
C00498758|2500|AZ|85255
C00498758|1250|AZ|85255
C00498758|2500|WA|98101
C00498758|2500|AZ|85253
C00498758|2000|VA|22207
C00498758|2500|AZ|85016
C00498758|500|AZ|85041
C00498758|250|NY|10022
C00498758|2500|AZ|85018
C00498758|1250|AL|35203
C00498758|1250|AL|35203
C00498758|500|AZ|85012
C00498758|2500|AZ|85021
C00498758|500|IL|60305
C00498758|250|AZ|85012
C00498758|1000|AZ|85021
C00498758|500|AZ|85308
C00498758|500|AZ|85020
C00498758|1000|AZ|85253
C00498758|250|AZ|85048
C00498758|250|AZ|85254
C00498758|2500|IL|60610
C00498758|1000|MS|38655
C00498758|500|AZ|85013
C00498758|500|AZ|85003
C00498758|500|AZ|86302
C00498758|1000|NV|89052
C00498758|1000|AZ|85251
C00498758|500|IL|60193
C00498758|250|IL|60201
C00498758|500|IL|60201
C00498758|2500|AZ|85050
C00498758|250|AZ|85016
C00498758|500|AZ|85012
C00498758|250|AZ|85007
C00498758|750|CA|92603
C00498758|500|AZ|85016
C00498758|1000|AZ|85004
C00498758|2500|IL|60093
C00498758|500|AZ|85022
C00498758|250|AZ|85253
C00498758|2500|CA|94115
C00498758|1000|AZ|85255
C00498758|2500|AZ|85020
C00498758|500|AZ|85012
C00498758|350|IL|60657
C00498758|2500|NY|10017
C00498758|1250|AZ|85255
C00498758|1250|AZ|85255
C00498758|2500|IL|60602
C00498758|2500|NY|10017
C00498758|2500|NY|10017
C00498758|1000|NY|10036
C00498758|1500|AZ|85258
C00498758|2500|IL|60654
C00498758|2500|IL|60654
C00498758|2500|AZ|85021
C00498758|1000|AZ|85719
C00498758|2500|AZ|85021
C00498758|250|NY|11793
C00498758|500|MD|20646
C00498758|500|TX|77042
C00498758|250|AZ|85254
C00498758|1000|AZ|85018
C00498758|1000|AZ|85013
C00498758|1000|NY|10583
C00498758|2500|AZ|85253
C00498758|1000|TX|75201
C00498758|500|CA|94111
C00498758|250|AZ|85013
C00498758|1500|AZ|85253
C00498758|250|TX|77024
C00498758|250|AZ|85028
C00457846|2400|CA|92651
C00457846|2400|TX|76008
C00457846|2500|TX|75701
C00457846|1000|TX|76101
C00457846|500|TX|76132
C00457846|2500|TX|77377
C00457846|2500|TX|76102
C00457846|2500|FL|33441
C00457846|2400|TX|76132
C00457846|2500|TX|77046
C00457846|2500|TX|76430
C00457846|2500|FL|33410
C00457846|1000|TX|79605
C00457846|250|TX|75225
C00457846|1000|TX|75703
C00457846|2400|TX|77007
C00457846|1000|TX|75225
C00457846|800|TX|76107
C00457846|2400|TX|78746
C00457846|2500|TX|75201
C00457846|250|TX|76109
C00457846|30|MD|21202
C00457846|2400|TX|75240
C00457846|2500|TX|76109
C00457846|2500|TX|76109
C00457846|2400|TX|76102
C00457846|2500|TX|77002
C00457846|2500|TX|77002
C00457846|2300|TX|76109
C00457846|2400|TX|76008
C00457846|100|TX|75201
C00304758|1000|MO|65802
C00304758|1000|IL|60181
C00304758|1000|MO|65804
C00304758|1000|VA|22308
C00304758|1000|MO|65806
C00304758|2500|MO|64069
C00304758|1000|MO|65809
C00304758|1000|MO|65483
C00304758|1000|AR|72927
C00304758|500|MD|21045
C00304758|1000|VA|22101
C00304758|500|MO|65809
C00304758|1000|KS|66209
C00304758|500|MO|65806
C00304758|1000|MO|65809
C00304758|1000|MO|65809
C00304758|2500|KS|66209
C00304758|500|MO|65781
C00304758|1000|MO|65809
C00304758|1000|MO|65808
C00304758|1000|VA|22207
C00304758|1000|MO|64060
C00304758|1000|CT|06052
C00304758|1000|MO|64152
C00304758|500|MO|65804
C00304758|1000|MO|65809
C00304758|1000|KS|66208
C00304758|1000|MO|65809
C00325126|1000|TX|79109
C00325126|500|NY|11030
C00325126|1000|LA|71106
C00325126|400|UT|84004
C00325126|500|LA|71111
C00325126|1000|LA|71006
C00325126|1000|LA|70518
C00325126|1000|MD|20815
C00325126|500|TX|77396
C00325126|500|VA|22101
C00325126|1000|LA|70808
C00325126|1000|LA|70802
